"geracao","O","B","Y"
0,0.2037,0.5951,0.2012
1,0.7489,0.2249,0.0262
2,0.8969,0.0209,0.0822
3,0.8184,0.0044,0.1772
4,0.6999,0.0061,0.294
5,0.573,0.0116,0.4154
6,0.4496,0.0208,0.5296
7,0.3423,0.0324,0.6253
8,0.2566,0.0479,0.6955
9,0.1922,0.0631,0.7447
10,0.1434,0.0808,0.7758
11,0.1083,0.1001,0.7916
12,0.0836,0.1215,0.7949
13,0.068,0.1438,0.7882
14,0.0594,0.1685,0.7721
15,0.0602,0.194,0.7458
16,0.0667,0.2201,0.7132
17,0.0761,0.248,0.6759
18,0.0847,0.2783,0.637
19,0.0927,0.3116,0.5957
20,0.1014,0.3394,0.5592
21,0.1105,0.3621,0.5274
22,0.1197,0.3819,0.4984
23,0.1289,0.4007,0.4704
24,0.1383,0.4174,0.4443
25,0.1472,0.4321,0.4207
26,0.1556,0.4491,0.3953
27,0.1645,0.4648,0.3707
28,0.1739,0.4782,0.3479
29,0.1866,0.4876,0.3258
30,0.1986,0.4951,0.3063
31,0.2108,0.5011,0.2881
32,0.2221,0.5034,0.2745
33,0.2336,0.5016,0.2648
34,0.2444,0.4987,0.2569
35,0.2552,0.4952,0.2496
36,0.2661,0.4889,0.245
37,0.2785,0.4768,0.2447
38,0.2932,0.46,0.2468
39,0.308,0.4427,0.2493
40,0.319,0.4271,0.2539
41,0.3244,0.412,0.2636
42,0.3278,0.3978,0.2744
43,0.3326,0.3852,0.2822
44,0.3426,0.3722,0.2852
45,0.3532,0.3566,0.2902
46,0.3592,0.3423,0.2985
47,0.3579,0.3305,0.3116
48,0.3521,0.3249,0.323
49,0.3462,0.3245,0.3293
50,0.3398,0.3294,0.3308
51,0.3377,0.3383,0.324
52,0.3391,0.344,0.3169
53,0.3431,0.3434,0.3135
54,0.3468,0.3371,0.3161
55,0.3459,0.3326,0.3215
56,0.3367,0.3347,0.3286
57,0.3222,0.3416,0.3362
58,0.3104,0.3545,0.3351
59,0.3077,0.3691,0.3232
60,0.3097,0.3825,0.3078
61,0.3153,0.3892,0.2955
62,0.3239,0.3834,0.2927
63,0.3333,0.3724,0.2943
64,0.3336,0.3683,0.2981
65,0.3223,0.3738,0.3039
66,0.3093,0.3801,0.3106
67,0.304,0.3878,0.3082
68,0.308,0.396,0.296
69,0.312,0.4053,0.2827
70,0.3183,0.404,0.2777
71,0.3277,0.393,0.2793
72,0.3396,0.379,0.2814
73,0.339,0.3721,0.2889
74,0.3301,0.3718,0.2981
75,0.3182,0.3727,0.3091
76,0.315,0.3768,0.3082
77,0.3149,0.3877,0.2974
78,0.3185,0.3978,0.2837
79,0.3246,0.3949,0.2805
80,0.3329,0.3814,0.2857
81,0.3391,0.368,0.2929
82,0.329,0.3685,0.3025
83,0.3153,0.3738,0.3109
84,0.2996,0.3816,0.3188
85,0.2988,0.3905,0.3107
86,0.3054,0.398,0.2966
87,0.3163,0.4,0.2837
88,0.327,0.3853,0.2877
89,0.3346,0.3693,0.2961
90,0.336,0.3573,0.3067
91,0.3301,0.3576,0.3123
92,0.3233,0.3583,0.3184
93,0.3179,0.3615,0.3206
94,0.3232,0.3616,0.3152
95,0.3304,0.3603,0.3093
96,0.3387,0.3559,0.3054
97,0.3451,0.3437,0.3112
98,0.3497,0.3319,0.3184
99,0.3537,0.32,0.3263
100,0.3467,0.32,0.3333
